42.66987715,-84.6455951,1.86,60.24,31.441,191.177,2003-01-08T14:52:30
42.66988377,-84.64560411,2.01,61.48,33.428,193.733,2003-01-08T14:52:31
42.6698904,-84.64561313,2.04,61.908,38.961,197.809,2003-01-08T14:52:32
42.66989703,-84.64562214,1.99,59.819,41.208,197.205,2003-01-08T14:52:33
42.66990366,-84.64563115,1.96,56.336,41.608,192.516,2003-01-08T14:52:34
42.66991691,-84.64564017,1.93,60.094,46.739,193.569,2003-01-08T14:52:35
42.66992354,-84.64564918,1.88,61.632,45.516,195.864,2003-01-08T14:52:36
42.66993016,-84.64565819,1.85,60.247,37.759,194.22,2003-01-08T14:52:37
42.66993679,-84.64566721,1.81,60.434,34.847,193.387,2003-01-08T14:52:38
42.66994342,-84.64567622,1.85,58.658,34.676,190.736,2003-01-08T14:52:39
42.66995005,-84.64568523,1.84,55.577,32.464,188.992,2003-01-08T14:52:40
42.6699633,-84.64569425,1.69,28.689,16.214,180.794,2003-01-08T14:52:41
42.66996993,-84.64570326,1.87,7.311,3.546,173.188,2003-01-08T14:52:42
42.66998318,-84.64570326,0.38,22.275,7.596,192.868,2003-01-08T14:52:44
42.66999644,-84.64570326,0.38,36.735,20.459,206.412,2003-01-08T14:52:44
42.67000969,-84.64569425,0.57,35.24,29.115,192.612,2003-01-08T14:52:45
42.67001632,-84.64568523,0.73,23.135,27.021,168.965,2003-01-08T14:52:46
42.67002295,-84.64566721,0.87,13.168,30.26,148.226,2003-01-08T14:52:48
42.67002295,-84.64564017,1.68,30.694,28.546,167.421,2003-01-08T14:52:49
42.67001632,-84.64562214,1.83,50.749,27.493,190.791,2003-01-08T14:52:50
42.67000969,-84.64561313,1.88,55.372,35.904,191.3,2003-01-08T14:52:51
42.67000306,-84.64560411,1.87,60.541,40.167,194.096,2003-01-08T14:52:52
42.66999644,-84.64558609,1.93,65.495,40.934,195.232,2003-01-08T14:52:54
42.66998981,-84.64557707,1.91,65.897,41.212,193.627,2003-01-08T14:52:55
42.66998318,-84.64556806,1.9,58.112,39.467,188.188,2003-01-08T14:52:56
42.66998318,-84.64555003,1.76,53.178,36.55,188.056,2003-01-08T14:52:57
42.66997656,-84.64554102,1.65,53.803,35.693,188.005,2003-01-08T14:52:58
42.66996993,-84.64553201,1.55,51.699,33.943,181.762,2003-01-08T14:52:59
42.6699633,-84.64551398,1.47,45.678,30.555,174.341,2003-01-08T14:53:01
42.66995667,-84.64550497,1.35,44.38,31.225,172.271,2003-01-08T14:53:02
42.66995005,-84.64547793,1.18,42.119,30.395,169.486,2003-01-08T14:53:04
42.66994342,-84.64546891,1.13,38.702,28.854,164.748,2003-01-08T14:53:05
42.66993679,-84.6454599,1.04,43.02,30.674,174.983,2003-01-08T14:53:06
42.66992354,-84.64544187,0.84,47.586,30.716,192.474,2003-01-08T14:53:08
42.66991691,-84.64543286,0.79,49.506,31.976,200.016,2003-01-08T14:53:09
42.66991028,-84.64542385,0.73,43.558,27.233,195.789,2003-01-08T14:53:10
42.66990366,-84.64541483,0.7,32.353,16.512,187.734,2003-01-08T14:53:11
42.66989703,-84.64540582,0.6,32.659,15.767,190.874,2003-01-08T14:53:12
42.6698904,-84.64539681,0.57,36.621,17.71,202.748,2003-01-08T14:53:13
42.66988377,-84.64538779,0.5,26.684,10.712,207.176,2003-01-08T14:53:14
42.66987052,-84.64537878,0.47,25.195,8.366,205.836,2003-01-08T14:53:15
42.66986389,-84.64536977,0.45,33.82,14.038,201.873,2003-01-08T14:53:16
42.66985726,-84.64536075,0.48,29.725,23.444,190.817,2003-01-08T14:53:17
42.66984401,-84.64535174,0.56,27.226,34.685,183.259,2003-01-08T14:53:18
42.66983076,-84.64533371,0.96,49.282,37.61,188.556,2003-01-08T14:53:21
42.6698175,-84.6453247,0.93,62.495,31.955,191.883,2003-01-08T14:53:22
42.66981087,-84.64531568,0.96,55.186,27.24,190.11,2003-01-08T14:53:22
42.66979762,-84.64531568,0.9,56.423,29.622,188.888,2003-01-08T14:53:23
42.66978436,-84.64531568,0.88,57.423,31.609,189.21,2003-01-08T14:53:24
42.66977111,-84.6453247,0.88,56.621,31.014,193.834,2003-01-08T14:53:25
42.66976448,-84.64533371,0.91,59.438,33.798,193.331,2003-01-08T14:53:26
42.66976448,-84.64535174,0.95,54.546,34.62,193.922,2003-01-08T14:53:28
42.66976448,-84.64536977,1.03,41.871,31.737,189.11,2003-01-08T14:53:28
42.66977774,-84.64539681,1.19,18.755,30.978,172.359,2003-01-08T14:53:30
42.66978436,-84.64540582,1.24,0.576,-1,162.047,2003-01-08T14:53:31
42.66979762,-84.64540582,1.27,6.177,31.865,165.764,2003-01-08T14:53:32
42.66982413,-84.64541483,0.46,25.801,22.113,192.24,2003-01-08T14:53:35
42.66983738,-84.64540582,0.47,42.77,14.88,208.415,2003-01-08T14:53:36
42.66985064,-84.64539681,0.51,46.14,19.76,205.392,2003-01-08T14:53:38
42.66987052,-84.64538779,0.51,44.852,22.051,206.231,2003-01-08T14:53:40
42.66988377,-84.64537878,0.49,42.559,19.743,206.406,2003-01-08T14:53:42
42.66989703,-84.64537878,0.5,38.784,15.04,206.009,2003-01-08T14:53:43
42.66990366,-84.64536977,0.51,38.439,14.381,206.655,2003-01-08T14:53:44
42.66991691,-84.64536075,0.48,39.34,15.621,206.068,2003-01-08T14:53:46
42.66992354,-84.64535174,0.48,30.295,11.915,205.086,2003-01-08T14:53:47
42.66993016,-84.64534272,0.46,15.019,4.483,207.12,2003-01-08T14:53:49
42.66994342,-84.64533371,0.47,8.465,0.525,208.548,2003-01-08T14:53:50
42.66995005,-84.6453247,0.49,7.48,0.43,207.142,2003-01-08T14:53:51
42.66995667,-84.64531568,0.53,3.156,0.002,203.723,2003-01-08T14:53:53
42.6699633,-84.64530667,0.57,16.894,4.981,203.795,2003-01-08T14:53:54
42.66996993,-84.64529766,0.59,39.942,16.94,201.422,2003-01-08T14:53:56
42.66997656,-84.64528864,0.6,51.49,25.459,201.001,2003-01-08T14:53:57
42.66998981,-84.64527963,0.62,50.386,22.62,203.559,2003-01-08T14:53:59
42.66999644,-84.6452616,0.68,34.515,10.931,200.934,2003-01-08T14:54:01
42.67000306,-84.64525259,0.67,24.947,3.778,198.643,2003-01-08T14:54:02
42.67000969,-84.64523456,0.67,27.118,5.42,196.439,2003-01-08T14:54:04
42.67001632,-84.64522555,0.73,30.085,7.883,197.48,2003-01-08T14:54:05
42.67002295,-84.64521654,0.8,41.757,12.833,200.022,2003-01-08T14:54:07
42.67002957,-84.64520752,0.83,53.918,21.389,197.534,2003-01-08T14:54:08
42.6700362,-84.6451895,0.91,54.624,23.735,196.9,2003-01-08T14:54:10
42.67004283,-84.64518048,0.96,52.906,28.574,198.466,2003-01-08T14:54:11
42.67004946,-84.64517147,0.97,53.811,34.754,199.544,2003-01-08T14:54:11
42.67006271,-84.64516246,0.98,51.638,31.086,199.76,2003-01-08T14:54:12
42.67007596,-84.64516246,0.95,43.369,25.22,197.449,2003-01-08T14:54:13
42.67009585,-84.64516246,0.87,37.8,21.173,196.679,2003-01-08T14:54:15
42.67011573,-84.64516246,0.72,39.111,21.363,198.962,2003-01-08T14:54:17
42.67012898,-84.64516246,0.69,44.16,26.276,201.865,2003-01-08T14:54:18
42.67013561,-84.64515344,0.65,46.153,26.888,201.902,2003-01-08T14:54:19
42.67014886,-84.64514443,0.62,45.381,21.525,202.813,2003-01-08T14:54:20
42.67015549,-84.64513542,0.62,51.31,22.568,205.414,2003-01-08T14:54:22
42.67016212,-84.6451264,0.63,53.873,25.262,203.746,2003-01-08T14:54:22
42.67016875,-84.64511739,0.65,54.389,28.268,202.752,2003-01-08T14:54:23
42.670182,-84.64510838,0.66,57.141,30.435,202.346,2003-01-08T14:54:24
42.67018863,-84.64509936,0.6,53.635,27.508,201.365,2003-01-08T14:54:26
42.67019526,-84.64509035,0.62,46.464,21.133,201.324,2003-01-08T14:54:26
42.67020851,-84.64508134,0.62,44.508,17.041,198.031,2003-01-08T14:54:27
42.67021514,-84.64507232,0.67,53.632,23.761,198.725,2003-01-08T14:54:28
42.67022176,-84.64506331,0.69,59.325,28.265,202.493,2003-01-08T14:54:30
42.67022839,-84.64504528,0.69,56.339,25.701,200.991,2003-01-08T14:54:30
42.67023502,-84.64503627,0.72,56.059,27.98,199.576,2003-01-08T14:54:31
42.67024165,-84.64500923,0.73,60.61,32.107,200.821,2003-01-08T14:54:33
42.67024827,-84.64500022,0.75,61.835,34.909,200.687,2003-01-08T14:54:35
42.67024827,-84.64498219,0.72,64.522,39.036,200.249,2003-01-08T14:54:35
42.6702549,-84.64496416,0.75,66.211,38.24,198.849,2003-01-08T14:54:37
42.67026153,-84.64493712,0.77,58.045,30.598,196.82,2003-01-08T14:54:38
42.67026815,-84.64492811,0.74,53.741,26.931,197.389,2003-01-08T14:54:39
42.67027478,-84.64491008,0.69,50.673,25.352,197.248,2003-01-08T14:54:40
42.67028141,-84.64489206,0.68,48.612,23.095,198.051,2003-01-08T14:54:41
42.67028804,-84.64486502,0.65,49.844,25.821,198.476,2003-01-08T14:54:43
42.67029466,-84.644856,0.62,40.536,19.931,199.398,2003-01-08T14:54:44
42.67030129,-84.64484699,0.61,29.817,12.49,201.442,2003-01-08T14:54:45
42.67030792,-84.64482896,0.58,30.821,14.841,199.373,2003-01-08T14:54:46
42.67031455,-84.64481995,0.57,36.972,20.397,196.495,2003-01-08T14:54:47
42.67032117,-84.64480192,0.54,38.965,23.996,194.444,2003-01-08T14:54:48
42.6703278,-84.64479291,0.51,39.783,24.118,195.003,2003-01-08T14:54:49
42.67033443,-84.64476587,0.49,41.131,22.878,195.262,2003-01-08T14:54:52
42.67034105,-84.64475686,0.53,38.557,21.053,194.081,2003-01-08T14:54:52
42.67034768,-84.64474784,0.5,22.008,11.21,201.692,2003-01-08T14:54:53
42.67035431,-84.64473883,0.46,8.385,1.185,210.99,2003-01-08T14:54:54
42.67036756,-84.64472982,0.44,24.5,11.64,206.563,2003-01-08T14:54:55
42.67037419,-84.6447208,0.45,37.435,20.818,197.129,2003-01-08T14:54:56
42.67038082,-84.64471179,0.44,35.965,17.645,197.691,2003-01-08T14:54:57
42.67039407,-84.64470278,0.44,40.414,19.406,200.081,2003-01-08T14:54:58
42.6704007,-84.64468475,0.44,40.291,20.512,197.982,2003-01-08T14:55:00
42.67040733,-84.64465771,0.46,35.431,16.519,201.573,2003-01-08T14:55:01
42.67040733,-84.64463968,0.46,35.53,17.275,203.572,2003-01-08T14:55:02
42.67041395,-84.64462166,0.44,28.368,13.574,201.004,2003-01-08T14:55:04
42.67041395,-84.64460363,0.43,16.606,5.182,207.654,2003-01-08T14:55:05
42.67042058,-84.6445856,0.41,12.239,3.098,215.855,2003-01-08T14:55:05
42.67042721,-84.64457659,0.38,20.449,6.616,214.323,2003-01-08T14:55:06
42.67043384,-84.64456757,0.35,27.263,8.777,213.905,2003-01-08T14:55:08
42.67044046,-84.64454955,0.33,24.577,7.834,212.38,2003-01-08T14:55:08
42.67045372,-84.64454053,0.35,23.064,7.857,205.571,2003-01-08T14:55:09
42.67046034,-84.64453152,0.35,22.741,8.063,203.236,2003-01-08T14:55:10
42.6704736,-84.64452251,0.35,17.187,6.268,207.105,2003-01-08T14:55:11
42.67048023,-84.64451349,0.38,15.043,4.865,208.537,2003-01-08T14:55:12
42.67049348,-84.64450448,0.4,26.613,10.064,201.869,2003-01-08T14:55:13
42.67050673,-84.64449547,0.5,40.963,17.303,199.723,2003-01-08T14:55:14
42.67051999,-84.64449547,0.53,43.076,16.806,200.679,2003-01-08T14:55:15
42.67053324,-84.64448645,0.55,39.115,15.439,198.944,2003-01-08T14:55:16
42.6705465,-84.64449547,0.63,48.843,26.731,195.619,2003-01-08T14:55:17
42.67056638,-84.64450448,0.83,55.493,30.421,194.111,2003-01-08T14:55:19
42.67056638,-84.64452251,0.92,52.912,24.437,193.937,2003-01-08T14:55:20
42.67056638,-84.64454955,1.1,53.369,23.172,191.08,2003-01-08T14:55:22
42.67055975,-84.64455856,1.13,53.191,22.516,191.582,2003-01-08T14:55:23
42.67055312,-84.64456757,1.12,46.635,22.431,188.633,2003-01-08T14:55:24
42.6705465,-84.64457659,1.06,39.78,22.147,183.633,2003-01-08T14:55:25
42.67053987,-84.6445856,0.98,40.551,23.012,186.434,2003-01-08T14:55:26
42.67053324,-84.64459461,0.96,46.939,26.173,192.104,2003-01-08T14:55:27
42.67052662,-84.64460363,0.9,50.283,27.28,195.758,2003-01-08T14:55:29
42.67051999,-84.64461264,0.88,48.171,26.023,195.983,2003-01-08T14:55:29
42.67051336,-84.64462166,0.86,49.726,27.524,195.86,2003-01-08T14:55:30
42.67050673,-84.64463067,0.84,47.491,28.194,193.003,2003-01-08T14:55:31
42.67050011,-84.64463968,0.8,43.925,27.898,192.413,2003-01-08T14:55:32
42.67048685,-84.6446487,0.71,49.806,30.405,196.401,2003-01-08T14:55:34
42.67048023,-84.64465771,0.7,50.848,28.95,197.736,2003-01-08T14:55:35
42.6704736,-84.64466672,0.7,52.977,34.469,199.725,2003-01-08T14:55:36
42.67046697,-84.64467574,0.63,59.038,38.807,198.699,2003-01-08T14:55:38
42.67046034,-84.64468475,0.63,61.498,39.182,197.304,2003-01-08T14:55:39
42.67045372,-84.64469376,0.62,60.775,38.902,198.725,2003-01-08T14:55:39
42.67044709,-84.64470278,0.62,57.923,34.382,197.246,2003-01-08T14:55:40
42.67044046,-84.64471179,0.63,56.282,33.16,195.859,2003-01-08T14:55:41
42.67043384,-84.6447208,0.65,56.213,32.101,196.573,2003-01-08T14:55:43
42.67042721,-84.64472982,0.66,55.736,31.888,197.471,2003-01-08T14:55:43
42.67042058,-84.64474784,0.69,57.393,31.611,198.564,2003-01-08T14:55:44
42.67041395,-84.64475686,0.72,64.617,36.536,197.959,2003-01-08T14:55:45
42.67040733,-84.64476587,0.75,64.946,39.406,196.686,2003-01-08T14:55:46
42.6704007,-84.6447839,0.76,61.541,37.568,195.719,2003-01-08T14:55:47
42.67039407,-84.64480192,0.77,57.341,34.676,195.686,2003-01-08T14:55:49
42.67038744,-84.64481995,0.75,56.177,34.224,196.226,2003-01-08T14:55:50
42.67038082,-84.64482896,0.74,57.048,33.004,198.166,2003-01-08T14:55:51
42.67037419,-84.64483798,0.74,55.264,31.648,199.218,2003-01-08T14:55:52
42.67036756,-84.64484699,0.72,48.723,26.031,199.323,2003-01-08T14:55:53
42.67036094,-84.64487403,0.7,48.484,22.973,201.103,2003-01-08T14:55:55
42.67035431,-84.64488304,0.69,51.557,24.727,199.115,2003-01-08T14:55:57
42.67034768,-84.64490107,0.74,48.593,22.711,199,2003-01-08T14:55:58
42.67034105,-84.64491008,0.74,47.072,19.604,199.658,2003-01-08T14:55:58
42.67033443,-84.6449191,0.74,40.753,18.335,195.855,2003-01-08T14:55:59
42.6703278,-84.64493712,0.75,37.458,19.023,195.853,2003-01-08T14:56:00
42.67032117,-84.64494614,0.73,49.483,24.358,199.704,2003-01-08T14:56:01
42.67031455,-84.64495515,0.71,62.946,35.645,200.107,2003-01-08T14:56:02
42.67030792,-84.64496416,0.72,65.429,38.28,200.302,2003-01-08T14:56:03
42.67029466,-84.64497318,0.71,67.401,39.482,200.247,2003-01-08T14:56:04
42.67028804,-84.6449912,0.71,66.523,40.39,198.388,2003-01-08T14:56:05
42.67028141,-84.64500022,0.73,62.123,36.254,199.064,2003-01-08T14:56:06
42.67026153,-84.64500923,0.72,61.296,35.329,197.84,2003-01-08T14:56:08
42.6702549,-84.64501824,0.72,60.756,34.301,197.564,2003-01-08T14:56:09
42.67024827,-84.64502726,0.73,60.232,32.25,199.332,2003-01-08T14:56:10
42.67023502,-84.64503627,0.74,61.096,33.962,195.522,2003-01-08T14:56:11
42.67022839,-84.64504528,0.76,57.234,30.609,192.635,2003-01-08T14:56:12
42.67021514,-84.64504528,0.78,54.374,27.61,197.194,2003-01-08T14:56:13
42.67020851,-84.6450543,0.77,59.257,33.999,198.689,2003-01-08T14:56:14
42.67020188,-84.64506331,0.75,60.154,32.838,199.029,2003-01-08T14:56:15
42.67018863,-84.64507232,0.8,57.663,30.894,199.57,2003-01-08T14:56:16
42.67017537,-84.64507232,0.82,51.95,29.922,197.534,2003-01-08T14:56:17
42.67016875,-84.64508134,0.83,49.117,25.574,199.737,2003-01-08T14:56:18
42.67014886,-84.64509035,0.85,50.78,24.188,200.782,2003-01-08T14:56:20
42.67014224,-84.64509936,0.86,50.119,24.199,196.9,2003-01-08T14:56:21
42.67012898,-84.64509936,0.81,53.883,27.433,198.473,2003-01-08T14:56:22
42.67012236,-84.64510838,0.85,55.922,29.902,198.628,2003-01-08T14:56:24
42.6701091,-84.64510838,0.88,50.387,26.906,194.941,2003-01-08T14:56:25
42.67010247,-84.64511739,0.88,48.329,24.707,193.799,2003-01-08T14:56:25
42.67008922,-84.64511739,0.89,48.446,24.541,192.636,2003-01-08T14:56:26
42.67008259,-84.6451264,0.88,34.259,13.167,193.238,2003-01-08T14:56:27
42.67006934,-84.6451264,0.87,28.355,9.374,193.148,2003-01-08T14:56:28
42.67004946,-84.64513542,0.82,30.4,11.707,193.764,2003-01-08T14:56:30
42.6700362,-84.64513542,0.81,24.619,5.711,198.88,2003-01-08T14:56:31
42.67002957,-84.64514443,0.78,26.414,4.824,198.93,2003-01-08T14:56:32
42.67001632,-84.64515344,0.79,29.81,6.057,194.534,2003-01-08T14:56:33
42.66999644,-84.64516246,0.8,29.782,7.13,195.506,2003-01-08T14:56:35
42.66998981,-84.64517147,0.78,21.778,5.586,194.299,2003-01-08T14:56:36
42.66998318,-84.64518048,0.71,27.895,8.343,193.509,2003-01-08T14:56:37
42.66997656,-84.6451895,0.68,46.902,16.529,197.33,2003-01-08T14:56:39
42.66996993,-84.64520752,0.73,53.919,23.348,197.101,2003-01-08T14:56:40
42.6699633,-84.64521654,0.82,57.909,26.931,194.277,2003-01-08T14:56:41
42.66995667,-84.64523456,0.91,63.201,29.849,195.384,2003-01-08T14:56:41
42.66995005,-84.6452616,0.99,64.158,33.318,196.747,2003-01-08T14:56:43
42.66994342,-84.64527062,0.99,35.297,16.537,196.312,2003-01-08T14:56:44
42.66994342,-84.64528864,0.98,7.34,0.217,186.308,2003-01-08T14:56:45
42.66993679,-84.64529766,0.97,3.973,0.068,175.308,2003-01-08T14:56:46
42.66993016,-84.64530667,0.9,3.861,-1,176.889,2003-01-08T14:56:47
42.66992354,-84.64531568,0.83,3.133,-1,180.575,2003-01-08T14:56:48
42.66991691,-84.6453247,0.79,2.01,0.032,181.281,2003-01-08T14:56:49
42.66991028,-84.64533371,0.59,2.659,0.038,183.069,2003-01-08T14:57:01
42.66991691,-84.64534272,0.61,9.143,2.706,194.374,2003-01-08T14:57:14
42.66992354,-84.64535174,0.51,30.117,12.608,205.096,2003-01-08T14:57:15
42.66993016,-84.64536977,0.52,45.873,18.611,204.03,2003-01-08T14:57:18
42.66993679,-84.64537878,0.55,49.365,22.015,199.305,2003-01-08T14:57:19
42.66994342,-84.64538779,0.59,51.245,25.55,197.917,2003-01-08T14:57:21
42.66995005,-84.64539681,0.65,54.542,30.296,196.612,2003-01-08T14:57:24
42.66995667,-84.64541483,0.67,56.026,33.102,194.461,2003-01-08T14:57:26
42.6699633,-84.64542385,0.74,55.758,31.236,195.905,2003-01-08T14:57:28
42.66996993,-84.64544187,0.8,60.42,33.932,196.408,2003-01-08T14:57:31
42.66997656,-84.6454599,0.88,61.889,33.276,193.174,2003-01-08T14:57:32
42.66998318,-84.64547793,1.1,63.035,32.687,190.957,2003-01-08T14:57:35
42.66998981,-84.64548694,1.22,61.972,34.305,191.496,2003-01-08T14:57:38
42.66998981,-84.64550497,1.29,59.329,-1,190.016,2003-01-08T14:57:39
42.66999644,-84.64551398,1.39,60.707,31.386,186.587,2003-01-08T14:57:42
42.66999644,-84.64553201,1.49,58.844,32.338,185.63,2003-01-08T14:57:44
42.67000306,-84.64555003,1.65,61.137,35.957,188.953,2003-01-08T14:57:47
42.67000306,-84.64556806,1.87,65.759,41.183,192.207,2003-01-08T14:57:51
42.66999644,-84.64557707,2.06,63.885,45.226,193.814,2003-01-08T14:57:53
42.66999644,-84.6455951,2,62.374,45.308,195.76,2003-01-08T14:57:57
42.66998981,-84.64560411,1.94,61.985,44.199,196.353,2003-01-08T14:57:59
42.66998318,-84.64562214,1.89,60.589,42.601,195.507,2003-01-08T14:58:03
42.66998318,-84.64564017,1.9,60.047,39.755,193.54,2003-01-08T14:58:06
42.66998318,-84.64565819,1.87,59.663,37.829,192.323,2003-01-08T14:58:09
42.66997656,-84.64566721,1.86,59.057,38.676,191.919,2003-01-08T14:58:11
42.66997656,-84.64568523,1.82,55.355,36.109,192.477,2003-01-08T14:58:14
42.66996993,-84.64569425,1.61,39.052,20.19,186.117,2003-01-08T14:58:16
42.6699633,-84.64571227,1.42,15.289,5.323,172.97,2003-01-08T14:58:19
42.66995667,-84.6457303,0.39,11.512,4.343,177.559,2003-01-08T14:58:25
42.66996993,-84.6457303,0.44,31.554,14.352,196.933,2003-01-08T14:58:45
42.66997656,-84.64572129,0.46,32.375,13.152,205.55,2003-01-08T14:58:51
42.66998981,-84.64572129,0.57,18.624,3.384,206.512,2003-01-08T14:58:55
42.66999644,-84.64571227,0.57,10.414,1.431,185.938,2003-01-08T14:59:02
42.66997656,-84.64567622,0.4,14.483,2.968,183.449,2003-01-08T14:59:51
42.66998318,-84.64566721,0.44,24.538,6.346,202.968,2003-01-08T14:59:54
42.66998981,-84.64565819,0.48,28.979,11.178,203.839,2003-01-08T14:59:57
42.67000306,-84.64565819,0.56,27.097,10.362,204.286,2003-01-08T15:00:09
42.67001632,-84.64565819,0.58,22.505,7.656,203.434,2003-01-08T15:00:14
42.67002957,-84.64565819,0.51,25.96,8.612,204.107,2003-01-08T15:00:20
42.6700362,-84.64564918,0.49,27.747,8.244,207.643,2003-01-08T15:00:26
42.67002957,-84.64565819,0.46,37.48,18.735,208.865,2003-01-08T15:00:30
42.67002957,-84.64564017,0.45,38.866,20.518,207.226,2003-01-08T15:00:34
42.67002295,-84.64563115,0.42,32.244,29.584,201.756,2003-01-08T15:00:36
42.67000969,-84.64563115,0.54,41.891,47.996,191.972,2003-01-08T15:00:38
42.66999644,-84.64563115,1.03,52.443,36.21,191.769,2003-01-08T15:00:41
42.66998318,-84.64563115,1.17,53.277,27.446,194.018,2003-01-08T15:00:43
42.66997656,-84.64564017,1.12,56.661,31.671,194.367,2003-01-08T15:00:45
42.6699633,-84.64564017,1.09,66.833,35.191,195.536,2003-01-08T15:00:45
42.66995005,-84.64564918,1.08,73.981,38.909,196.41,2003-01-08T15:00:46
42.66993679,-84.64565819,1.09,68.807,36.375,196.227,2003-01-08T15:00:47
42.66992354,-84.64566721,1.04,71.265,39.922,196.65,2003-01-08T15:00:49
42.66991028,-84.64567622,0.98,81.295,50.274,198.031,2003-01-08T15:00:49
42.66989703,-84.64568523,0.93,77.009,49.311,196.391,2003-01-08T15:00:50
42.66988377,-84.64569425,0.95,81.821,50.662,200.104,2003-01-08T15:00:51
42.66987052,-84.64570326,0.94,86.025,50.807,202.555,2003-01-08T15:00:52
42.66985726,-84.64571227,0.93,78.653,45.572,198.211,2003-01-08T15:00:53
42.66985064,-84.64572129,0.93,74.384,43.504,195.441,2003-01-08T15:00:54
42.66984401,-84.6457303,0.91,71.594,40.094,195.336,2003-01-08T15:00:55
42.66983738,-84.64573931,0.85,64.971,37.263,191.676,2003-01-08T15:00:56
42.66983076,-84.64574833,0.85,65.843,39.102,191.319,2003-01-08T15:00:57
42.66982413,-84.64575734,0.87,69.364,42.609,194.776,2003-01-08T15:00:58
42.6698175,-84.64576635,0.9,68.023,42.899,192.801,2003-01-08T15:00:59
42.66981087,-84.64577537,0.98,67.82,43.866,192.6,2003-01-08T15:01:00
42.66980425,-84.64580241,0.94,61.328,41.704,195.66,2003-01-08T15:01:02
42.66979762,-84.64581142,0.84,59.192,40.548,196.756,2003-01-08T15:01:04
42.66979099,-84.64582043,0.79,59.877,35.019,193.461,2003-01-08T15:01:05
42.66977111,-84.64582043,0.85,60.209,27.859,192.738,2003-01-08T15:01:07
42.66975786,-84.64582043,0.95,38.134,13.592,192.881,2003-01-08T15:01:09
42.6697446,-84.64582043,1.02,18.999,2.248,191.487,2003-01-08T15:01:11
42.66973797,-84.64582945,1.03,23.583,2.573,193.91,2003-01-08T15:01:13
42.66972472,-84.64582945,1.06,19.758,0.541,193.007,2003-01-08T15:01:15
42.66971146,-84.64582945,1.13,18.275,0.541,191.139,2003-01-08T15:01:17
42.66970484,-84.64583846,1.11,17.366,0.514,192.13,2003-01-08T15:01:19
42.66969158,-84.64583846,1.05,14.288,0.008,191.693,2003-01-08T15:01:22
42.66968496,-84.64584747,1.06,13.055,0.013,188.3,2003-01-08T15:01:23
42.6696717,-84.64584747,1,10.736,0.015,188.322,2003-01-08T15:01:25
42.66967833,-84.64583846,1,9.706,0.013,188.407,2003-01-08T15:01:33
42.6696717,-84.64582945,1.15,10.306,0.041,186.613,2003-01-08T15:01:40
42.66966507,-84.64583846,1.25,10.442,0.031,186.731,2003-01-08T15:01:47
42.66965845,-84.64584747,1.12,11.222,0.005,187.569,2003-01-08T15:01:50
42.66966507,-84.64583846,1.17,13.597,0.005,188.36,2003-01-08T15:01:54
42.66966507,-84.64582043,1.27,42.095,27.669,187.027,2003-01-08T15:01:57
42.66966507,-84.64580241,1.41,73.157,57.366,187.592,2003-01-08T15:02:00
42.6696717,-84.64579339,1.41,63.14,46.378,188.46,2003-01-08T15:02:03
42.66968496,-84.64581142,1.39,37.222,21.585,183.842,2003-01-08T15:02:08
42.66969158,-84.64582043,1.36,17.622,5.177,179.053,2003-01-08T15:02:08
42.66969821,-84.64582945,1.26,11.388,1.279,181.146,2003-01-08T15:02:09
42.66970484,-84.64583846,1.16,15.462,1.658,188.263,2003-01-08T15:02:10
42.66971809,-84.64583846,1.02,19.637,1.665,193.662,2003-01-08T15:02:20
42.66973135,-84.64583846,1.1,31.915,11.139,193.633,2003-01-08T15:02:23
42.6697446,-84.64583846,1.04,49.457,27.695,191.075,2003-01-08T15:02:25
42.66973797,-84.64584747,1.05,52.732,29.469,190.438,2003-01-08T15:02:28
42.66975123,-84.64584747,1.02,55.967,28.637,190.502,2003-01-08T15:02:31
42.66976448,-84.64583846,1.01,63.551,37.84,192.984,2003-01-08T15:02:32
42.66978436,-84.64583846,0.97,66.699,43.304,195.641,2003-01-08T15:02:34
42.66979099,-84.64582945,0.98,65.766,42.263,194.847,2003-01-08T15:02:35
42.66980425,-84.64582043,1.04,64.332,41.016,190.629,2003-01-08T15:02:37
42.66981087,-84.64581142,1.08,67.236,39.873,189.559,2003-01-08T15:02:37
42.6698175,-84.64580241,1.09,69.95,40.748,192.661,2003-01-08T15:02:38
42.66982413,-84.64578438,1.19,69.999,45.751,192.499,2003-01-08T15:02:41
42.66982413,-84.64576635,1.17,69.101,44.759,193.126,2003-01-08T15:02:43
42.66983076,-84.64574833,1.24,68.655,41.675,193.538,2003-01-08T15:02:45
42.66983076,-84.6457303,1.3,60.851,-1,190.377,2003-01-08T15:02:46
42.66983076,-84.64571227,1.42,60.718,40.845,189.804,2003-01-08T15:02:46
42.66983738,-84.64569425,1.55,66.902,41.725,191.086,2003-01-08T15:02:47
42.66983738,-84.64567622,1.58,68.391,38.679,191.013,2003-01-08T15:02:48
42.66984401,-84.64566721,1.79,70.302,38.352,190.596,2003-01-08T15:02:49
42.66985064,-84.64564918,1.86,62.938,43.428,190.242,2003-01-08T15:02:50
42.66985064,-84.64563115,1.75,54.189,41.573,188.671,2003-01-08T15:02:51
42.66985726,-84.64561313,1.6,56.104,38.761,187.321,2003-01-08T15:02:52
